Text,Date,Favorites,Retweets,Tweet ID
"Thank you California, Connecticut, Maryland, and Pennsylvania!
#MakeAmericaGreatAgain #Trump2016pic.twitter.com/pwFFHyzSE6",2016-04-16 20:27:45,13413,5143,721495328097042432
"See you tomorrow Dutchess County, 
New York! #NYPrimary #TrumpTrain
http://bit.ly/23DhgytDUTCHESS pic.twitter.com/caMLixZfda",2016-04-16 20:13:34,8270,2994,721491758236962816
"Will be on Hannity tonight. Rebroadcast of town hall from Pittsburgh, PA. 8:00pm on FOX. Enjoy! #Trump2016pic.twitter.com/ZhaxXnAohm",2016-04-16 19:49:01,9941,2627,721485578278203397
"""@Ollie_621: @FoxNews @realDonaldTrump I think it's more like 64%. #VoteTrumpNY #MakeAmericaGreatAgain!",2016-04-16 18:02:55,7001,2132,721458878622363648
"""@AshleyEdam: New CBS Poll shows defections from Cruz's core supporters & increased support for @realDonaldTrump ...Not surprising.""",2016-04-16 17:30:09,10393,3835,721450634520584192
"""@Trumptbird: Dear  I'm starting to believe that you're actually going to WIN! #Trump2016 #presidenttrump #primary pic.twitter.com/l7IcxN64gz""",2016-04-16 17:28:30,14368,5397,721450217384579076
"""@Trump_Supporter: ""Trump Holds 66% Favorable Rating in New York – Leads Hillary Clinton by 19pts in Empire...http://ln.is/thegatewaypundit.com/67sZu …",2016-04-16 17:27:48,8845,3474,721450040552722433
"THANK YOU, SYRACUSE! #NYPrimary
http://bit.ly/1p7dR7xSYRACUSE https://twitter.com/wpjenna/status/721374353812795392 …",2016-04-16 14:16:01,6974,2288,721401779276144640
"Just arrived in Syracuse, NY. Big crowd, great place! We will bring back the desperately needed jobs. #NYPrimarypic.twitter.com/vOEQDsEAKC",2016-04-16 12:16:13,16247,4187,721371631118127104
#ICYMI: @foxandfriends this morning.https://amp.twimg.com/v/cda4ea25-c76c-465c-b359-c9246d894857 …,2016-04-16 10:28:39,7488,2698,721344559205244928
I will be interviewed on @foxandfriends at 9:00 A.M. I will be talking about the rigged and boss controlled Republican primaries!,2016-04-16 08:00:26,9692,2569,721307257472999424
"""@dmharvey89: @realDonaldTrump @wdct8110 I just voted for @realDonaldTrump in Indiana. Everyone I talk to was following suit!"" Fantastic!",2016-04-16 07:56:11,8837,2667,721306189867413504
"""@herb_stamper: @JackoffJosh711 @SenFrankNiceley @FoxNews @WSJ we are becoming a third world country because of jerks like him"" Great!",2016-04-15 21:17:55,5788,1632,721145563970936833
"""@wdct8110: @realDonaldTrump We love you Donald ! Finally someone who actually cares about us .. !! pic.twitter.com/BKoQu1mm4A""",2016-04-15 21:15:29,16163,5188,721144953192247296
"""@Bubble709_: @realDonaldTrump Praying for your family and your win in New York."" Thank you!",2016-04-15 21:14:26,8285,2191,721144689647316992
"Join me this weekend! #NYPrimary
4/16: SYRACUSE - NOON
http://bit.ly/1SHXHcqSYRACUSE 
4/16: WATERTOWN - 3pm
http://bit.ly/23DgxgIWATERTOWN …
#Trump2016",2016-04-15 20:59:09,6331,2252,721140843525050369
"Thank you, @NYPost! #Trump2016http://nypost.com/2016/04/14/the-post-endorses-donald-trump/?utm_source=twitter&utm_medium=site%20buttons&utm_campaign=site%20buttons …",2016-04-15 17:52:38,11145,3788,721093904527925249
Thank you America! #Trump2016pic.twitter.com/PTKkrLeuCB,2016-04-15 17:12:00,15420,5660,721083678387003396
MAKE AMERICA GREAT AGAIN!http://www.wsj.com/articles/let-me-ask-america-a-question-1460675882 …,2016-04-14 23:50:37,12561,5418,720821603064524800
"Join me on Saturday- in Syracuse, New York! #NYPrimary #Trump2016
https://www.donaldjtrump.com/schedule/register/syracuse-ny/ …pic.twitter.com/yfJZUlDdCM",2016-04-14 13:55:23,8938,3585,720671808861696003
"Thank you Pittsburgh, Pennsylvania!
#MakeAmericaGreatAgain #Trump2016pic.twitter.com/7WHS3vbXSw",2016-04-14 00:47:21,14357,4711,720473496187498496
Big protest march in Colorado on Friday afternoon! Don't let the bosses take your vote!,2016-04-14 00:11:46,17316,7080,720464540375375873
The rules DID CHANGE in Colorado shortly after I entered the race in June because the pols and their bosses knew I would win with the voters,2016-04-13 23:53:59,19651,6762,720460065958989827
Biggest story in politics is now happening in the great State of Colorado where over one million people have been precluded from voting!,2016-04-13 23:46:29,17284,6765,720458178698338304
Will be interviewed by @SeanHannity on @FoxNews tonight at 10pm from Pennsylvania. Enjoy! #Trump2016pic.twitter.com/8IJ40zKS90,2016-04-13 21:06:25,11527,3319,720417893696040960
"Join me in Pittsburgh- tonight at 7pmE! #Trump2016 #TrumpTrain
Tickets: https://www.donaldjtrump.com/schedule/register/pittsburgh-pa/ …",2016-04-13 09:48:43,10197,3653,720247344197820416
#MakeAmericaGreatAgain #Trump2016https://twitter.com/cnn/status/720065686815514624 …,2016-04-13 01:11:41,11033,3775,720117231821156352
#MakeAmericaGreatAgain #Trump2016https://twitter.com/cnn/status/720070008450232320 …,2016-04-13 01:10:07,10412,3447,720116836617072641
Great to be on @andersoncooper tonight with my wonderful family. Will be rebroadcast at 12:00 A.M.  (EASTERN).,2016-04-12 23:53:39,11832,2647,720097594207268864
"I LOVE NEW YORK! #NewYorkValues
http://www.donaldjtrump.com/media/new-york-values-radio-spot …",2016-04-12 18:15:28,12094,3926,720012484174811136
"THANK YOU California, Maryland, New York, and Pennsylvania! See you soon!
#MakeAmericaGreatAgain #Trump2016pic.twitter.com/2lyqnMRIGq",2016-04-12 12:10:23,18914,7340,719920610210615296
Missouri just confirmed #Trump2016 as the official winner- with an additional 12 delegates. #MakeAmericaGreatAgainpic.twitter.com/AVTkCAne5w,2016-04-12 12:02:54,18604,6133,719918725936373761
"WOW, great new poll- New York! Thank you for your support! #Trump2016
#NewYorkValues https://www.facebook.com/DonaldTrump/posts/10156919403295725:0 …pic.twitter.com/WSVmdI8vfZ",2016-04-12 06:13:02,15887,6144,719830679765270528
"Thank you Albany, New York!
#MakeAmericaGreatAgain #Trump2016
http://bit.ly/1qLxcnmNewYorkValues …pic.twitter.com/WcItUuxej8",2016-04-11 21:31:23,14356,5340,719699403435585537
"Join me in Rome, NY- tomorrow!
#Trump2016 #NYPrimary
Tickets available: https://www.donaldjtrump.com/schedule/register/rome-ny/ …",2016-04-11 19:02:54,7924,2757,719662034573504517
"Tune in & join me live in Albany, New York! 7pmE start time! I love you New York! #Trump2016 #TrumpTrainhttp://rsbn.tv/live-stream-donald-trump-rally-in-albany-ny-4-11-16/ …",2016-04-11 18:49:25,8091,2414,719658640848723968
"A very interesting piece, by a very good writer, @KirstenPowers of @USATODAY and @FoxNews.http://www.usatoday.com/story/opinion/2016/04/11/donald-trump-interview-elections-2016-ayn-rand-vp-pick-politics-column/82899566/ …",2016-04-11 18:07:39,8814,3723,719648132225699840
"Leaving for Albany, New York now, massive crowd expected. Very exciting!",2016-04-11 16:58:59,13406,3370,719630850716000257
Why does the liberal media think Bill O'Reilly  (@oreillyfactor) is a complete and total vulgarian? I don't think so!,2016-04-11 16:58:42,10396,2687,719630780499128320
Colorado Trump Delegates Scratched from Ballots at GOP Conventionhttp://www.thegatewaypundit.com/2016/04/disgusting-colorado-trump-delegate-scratched-list-gop-convention-cruzers-take-delegates/ …,2016-04-11 16:40:53,8842,5134,719626295248863232
"This is happening all over our country—great people being disenfranchised by
politicians. Repub party is in trouble!https://www.youtube.com/watch?v=KrqLQK7ecNE …",2016-04-11 11:29:51,14957,7123,719548022871482370
"""@AnnesLimo: @realDonaldTrump @WVTTS1017 Thanks for Rochester rally.""  Great people, thank you!",2016-04-11 08:21:11,8226,2247,719500540657459201
"""@WVTTS1017: @realDonaldTrump just listened to you on fox. I love you so much.""  Thank you!",2016-04-11 07:18:43,8018,1956,719484822834581504
"""@autoprofessor17: @realDonaldTrump Great job on Fox n Friends this morning. Very well spoken and presidential. #TrumpTrain""",2016-04-11 07:18:17,8902,2400,719484713182838784
"""@TimeHasCome1: @WayneDupreeShow @ThePatriot143 Trump needs to hold a massive protest rally in Colorado. He'd get 100k & own the news cycle""",2016-04-11 07:17:16,10668,3981,719484455556161538
I will be interviewed on @foxandfriends at 7:00 A.M. Enjoy!,2016-04-11 06:45:01,7348,1536,719476340576100353
The people of Colorado had their vote taken away from them by the phony politicians. Biggest story in politics. This will not be allowed!,2016-04-10 20:50:56,26709,11388,719326834538778625
How is it possible that the people of the great State of Colorado never got to vote in the Republican Primary? Great anger - totally unfair!,2016-04-10 20:28:54,27768,10467,719321288301486081
#MakeAmericaGreatAgain #Trump2016http://www.thegatewaypundit.com/2016/04/despite-media-smear-trump-unfavorable-rating-rivals-reagans-1980/ …,2016-04-10 15:23:50,8685,3500,719244517929578496
I win a state in votes and then get non-representative delegates because they are offered all sorts of goodies by Cruz campaign. Bad system!,2016-04-10 09:47:57,26660,10053,719159990834081794
The @nytimes purposely covers me so inaccurately. I want other nations to pay the U.S. for our defense of them. We are the suckers-no more!,2016-04-10 09:40:23,14677,5290,719158083684069376
"""@agentvf: New Jersey Man Joseph Hornick Willing to Go to Jail for Flying Trump Flag - Breitbart http://bit.ly/23iu6BT  @Q102Philly""",2016-04-10 07:29:49,8804,3618,719125225728827396
"""@getreal1234: @realDonaldTrump @Kids123Nicholas @gqforbes @RepTomMarino let's go Pa he has my vote Go Trump""",2016-04-10 07:25:38,7004,2056,719124172903997441
"""@jlopez05391: @realDonaldTrump Rochester loves you! See you tomorrow! #MakeAmericaGreatAgain #Trump2016 #TrumpTrain"" A big crowd!",2016-04-09 23:17:30,8635,2602,719001329759363072
"""@becker_berta: @vivhall3 @Reince Millions more will burn their Republican registration if GOP continues to subvert the will of the people.""",2016-04-09 23:10:16,13094,5046,718999512283484160
"""@metalmom888:  @Theresa_Cali If the GOP screws Trump, his millions will walk from the GOP never to return! They better think long and hard""",2016-04-09 23:05:28,12366,4401,718998304810512385
"""@AnnCoulter: GOP is trying to steal nomination from the winner (Trump) not block an insurgent catching up 2 frontrunner (Sanders).",2016-04-09 23:04:56,10271,3572,718998170315976708
"""@governor_savage: @realDonaldTrump is the only person who can save us from this corrupt political mess. #MakeAmericaGreatAgain""",2016-04-09 23:02:59,10271,3325,718997676747067392
"""@Mutual408Grace: @realDonaldTrump @gene70 California women love Mr Trump too. Will make it happen in New York on April 19. Go out & vote.""",2016-04-09 23:02:23,8628,2684,718997528923021312
"""@Kids123Nicholas: @gqforbes @RepTomMarino @realDonaldTrump.Lets get it done Philadelphia Pa.Make Trump your pick for president now.",2016-04-09 23:00:04,8159,2582,718996943100375040
"""@PennyHicks13: @Carolde @kisster1 @FoxNews   Your tax and economic plans are second to none! http://donaldjtrump.com  Media shld report.",2016-04-09 22:47:20,6261,2081,718993739348361216
"""@Theresa_Cali: Poll shows @realDonaldTrump leads among registered Republican women with 44%.  pic.twitter.com/yQmh3iSPBY"" Thank you!",2016-04-09 22:45:46,16375,6068,718993345197027328
"""@vivhall3: @realDonaldTrump here your delegate replaced at CO GOP convention. https://www.facebook.com/larry.lindseyphd/videos/10206020703413100/ …"" Very sad!",2016-04-09 22:44:11,5536,2183,718992948193570816
"A great honor to visit the 9/11 Memorial Museum with my wife, @MELANIATRUMP, today. #NewYorkValuespic.twitter.com/eKCEWRD0Ro",2016-04-09 17:29:18,21031,6487,718913705111613440
"""@gene70: @realDonaldTrump The Real Person Of The Year! pic.twitter.com/3yFUZALNVn""  Wow!",2016-04-09 08:02:59,15211,5562,718771185757077504
"""@gene70: @realDonaldTrump Fugedaboudit!!! The woman in New York love Donald Trump!!! pic.twitter.com/ZcfT90hGEX""",2016-04-09 07:44:24,15413,4916,718766507199766528
"Bernie Sanders says that Hillary Clinton is unqualified to be president. Based on her decision making ability, I can go along with that!",2016-04-09 07:22:32,30552,10755,718761006068051968
"Isn't it a shame that the person who will have by far the most delegates and many millions more votes than anyone else, me, still must fight",2016-04-08 23:07:00,28411,9157,718636301587771392
"""@DnGLax:  Yes! Thank U 4 coming to LI! It was a thrill 2 B part of it! U will get the job done! #MakeAmericaGreatAgain #trump2016 """,2016-04-08 22:58:52,7166,1792,718634255107166208
"""@AlexNightrasor: @realDonaldTrump @lilrachiepoo Trump will be our best president since Reagan!",2016-04-08 22:52:33,9402,2723,718632666057285632
"""@lilrachiepoo: @realDonaldTrump Thank you, Mr. Trump, for your personal and financial sacrifices in this journey to #MAKEAMERICAGREATAGAIN""",2016-04-08 22:35:06,10681,3261,718628272188309505
"""@RepaloneLori: @realDonaldTrump @kirstiealley we love you and know you will do an awesome job! Saw you in bethpage !! "" Thank you.",2016-04-08 22:33:07,7842,2103,718627776178360323
"""@redneckgp: All you haters out there, STOP trashing the only candidate @realDonaldTrump that will put ALL OF YOU & AMERICA FIRST  #trump""",2016-04-08 22:32:07,10934,3540,718627523417010178
"""@RepMartinDaniel: We support you #HaileyPuckett. You will go far in life. Smart and courageous!",2016-04-08 22:28:16,6496,1977,718626552704077824
"""@kirstiealley: HELLO BOYS! this is my formal endorsement of @realDonaldTrump & I'm a woman! (last I checked) And Rudy, U R amazing!",2016-04-08 21:54:31,12670,4107,718618061683703808
"""@Cam: Reports are RNC has received +1 million postcards so far! If I get more info on ## I'll post @AnnCoulter http://twitter.com/Campaign_Trump/status/718572490981646336/photo/1pic.twitter.com/yhyWihDdMq """,2016-04-08 21:51:16,11905,4388,718617242422939649
“Donald Trump—The Disrupter” will air on @FoxNews Saturday night and Sunday night at 8 PM ET. Anchored by @BretBaier. @johnrobertsFox,2016-04-08 17:09:44,8310,3098,718546390390071296
"Nobody beats me on National Security. 
http://www.newsmax.com/Newsfront/newsmax-fabrizio-pool-donald-trump/2016/03/23/id/720556/ …",2016-04-08 16:06:21,11161,4000,718530443272970240
Looks like I was right about NATO. I had no doubt.http://foreignpolicy.com/2016/04/06/senators-slam-nato-free-riders-in-closed-door-meeting-with-secretary-general/ …,2016-04-08 15:17:12,12138,5806,718518072861192192
Jennifer is a terrific person.https://twitter.com/jbierm292/status/718494597064847360 …,2016-04-08 15:12:12,9150,3472,718516815782088704
"""@R_U_OK_UK: @realDonaldTrump @glozee1 @PaulManafort @CNN @DanScavino Vote trump to save the west. Don't become like Europe - #WakeUpAmerica",2016-04-08 08:11:29,10892,4132,718410936562925568
"""@glozee1: Great interview with @PaulManafort on @CNN regarding @realDonaldTrump path to victory #NewDay #MakeAmericaGreatAgain @DanScavino""",2016-04-08 08:08:45,7385,2254,718410250437705729
"""@WPayton344: @PaulManafort Great Interview on CNN-Being from CT- I am thrilled you are part of this Team-GO TRUMP!""",2016-04-08 08:05:56,8127,2482,718409541273194497
"So great to be in New York. Catching up on many things (remember, I am still running a major business while I campaign) and loving it!",2016-04-08 08:03:23,17785,4600,718408900375154688
"""@iamDaveK: @realDonaldTrump first WWE Hall of Famer to become president?""",2016-04-07 22:50:00,8154,2560,718269634814865410
"""@DiCristo13: @realDonaldTrump let's have the policy speeches on immigration, economy,  foreign policy, and NATO! pic.twitter.com/Uuit2hWmhW""",2016-04-07 22:48:30,24107,9568,718269255872081922
"""@Keeblerqueen: @RealRudyGiulian @realDonaldTrump Thanks Rudy!!! Trump will be a great president!!""",2016-04-07 22:47:06,9465,2931,718268906176122881
"""@Genie115: #MakeAmericaGreatAgain we can only do that with @realDonaldTrump RT pic.twitter.com/RViAgxoa4t""",2016-04-07 22:45:59,17495,7447,718268624012754944
"""@gracefulme3: @seanhannity @tedcruz @realDonaldTrump Cruz is hated in New York. He should go home - no place for a phony""",2016-04-07 22:08:59,11221,3721,718259314197164034
Ted Cruz attacked New Yorkers and New York values- we don't forget! https://www.instagram.com/p/BD6SKImGhQt/ ,2016-04-07 15:31:50,14732,5814,718159369033162752
#MakeAmericaGreatAgain #Trump2016pic.twitter.com/hjygbNsxee,2016-04-06 23:02:28,17942,6597,717910383491751936
"Unbelievable evening. Just made a speech in front 17,000 amazing New Yorkers in Bethpage, Long Island--- great to be home!",2016-04-06 20:31:02,27900,7755,717872274569822208
I was not scheduled to be on the @oreillyfactor. Pure fiction!,2016-04-06 20:30:39,10760,3106,717872177782124545
